2026-06-27, 18:56:26.301090, 5150000000, 5155000000, 1000000.00, 20, -68.53, -57.33, -55.72, -54.29, -56.01
2026-06-27, 18:56:26.301090, 5160000000, 5165000000, 1000000.00, 20, -61.39, -57.13, -58.82, -58.44, -57.96
2026-06-27, 18:56:26.301090, 5155000000, 5160000000, 1000000.00, 20, -57.61, -74.13, -63.42, -61.33, -53.18
2026-06-27, 18:56:26.301090, 5165000000, 5170000000, 1000000.00, 20, -61.25, -63.52, -61.02, -53.71, -52.52
2026-06-27, 18:56:26.301090, 5170000000, 5175000000, 1000000.00, 20, -56.97, -61.48, -64.48, -59.08, -55.81
2026-06-27, 18:56:26.301090, 5180000000, 5185000000, 1000000.00, 20, -57.35, -64.64, -63.35, -68.73, -63.88
2026-06-27, 18:56:26.301090, 5175000000, 5180000000, 1000000.00, 20, -70.95, -58.03, -59.36, -59.99, -70.28
2026-06-27, 18:56:26.301090, 5185000000, 5190000000, 1000000.00, 20, -44.10, -43.90, -52.81, -61.80, -66.06
2026-06-27, 18:56:26.301090, 5190000000, 5195000000, 1000000.00, 20, -64.07, -67.18, -73.41, -61.17, -57.29
2026-06-27, 18:56:26.301090, 5200000000, 5205000000, 1000000.00, 20, -70.20, -65.73, -57.43, -53.15, -58.03
2026-06-27, 18:56:26.301090, 5195000000, 5200000000, 1000000.00, 20, -54.64, -56.22, -54.83, -53.76, -58.53
2026-06-27, 18:56:26.301090, 5205000000, 5210000000, 1000000.00, 20, -56.22, -57.76, -62.64, -54.63, -58.79
2026-06-27, 18:56:26.301090, 5210000000, 5215000000, 1000000.00, 20, -54.22, -53.98, -67.89, -54.43, -58.13
2026-06-27, 18:56:26.301090, 5220000000, 5225000000, 1000000.00, 20, -55.24, -56.51, -59.27, -54.17, -55.21
2026-06-27, 18:56:26.301090, 5215000000, 5220000000, 1000000.00, 20, -59.14, -70.11, -63.57, -68.71, -69.53
2026-06-27, 18:56:26.301090, 5225000000, 5230000000, 1000000.00, 20, -58.94, -64.86, -66.88, -61.14, -60.87
2026-06-27, 18:56:26.301090, 5230000000, 5235000000, 1000000.00, 20, -67.73, -67.56, -57.96, -60.96, -62.34
2026-06-27, 18:56:26.301090, 5240000000, 5245000000, 1000000.00, 20, -57.86, -62.84, -59.74, -62.74, -61.70
2026-06-27, 18:56:26.301090, 5235000000, 5240000000, 1000000.00, 20, -53.96, -55.75, -68.85, -66.69, -59.71
2026-06-27, 18:56:26.301090, 5245000000, 5250000000, 1000000.00, 20, -66.96, -78.49, -69.26, -57.90, -54.49
2026-06-27, 18:56:26.301090, 5250000000, 5255000000, 1000000.00, 20, -57.90, -52.76, -55.60, -63.23, -55.16
2026-06-27, 18:56:26.301090, 5260000000, 5265000000, 1000000.00, 20, -62.20, -63.06, -63.37, -72.76, -66.66
2026-06-27, 18:56:26.301090, 5255000000, 5260000000, 1000000.00, 20, -56.39, -63.83, -68.06, -60.18, -59.11
2026-06-27, 18:56:26.301090, 5265000000, 5270000000, 1000000.00, 20, -56.02, -59.14, -63.09, -62.93, -60.15
2026-06-27, 18:56:26.301090, 5270000000, 5275000000, 1000000.00, 20, -61.07, -66.79, -62.07, -60.23, -62.72
2026-06-27, 18:56:26.301090, 5280000000, 5285000000, 1000000.00, 20, -57.86, -59.02, -62.06, -64.49, -63.59
2026-06-27, 18:56:26.301090, 5275000000, 5280000000, 1000000.00, 20, -56.40, -56.37, -66.83, -70.63, -64.24
2026-06-27, 18:56:26.301090, 5285000000, 5290000000, 1000000.00, 20, -65.50, -66.39, -62.97, -62.96, -61.32
2026-06-27, 18:56:26.301090, 5290000000, 5295000000, 1000000.00, 20, -60.68, -80.47, -59.84, -57.34, -55.16
2026-06-27, 18:56:26.301090, 5300000000, 5305000000, 1000000.00, 20, -64.30, -57.83, -62.72, -55.37, -56.04
2026-06-27, 18:56:26.301090, 5295000000, 5300000000, 1000000.00, 20, -56.88, -55.96, -60.06, -62.84, -56.73
2026-06-27, 18:56:26.301090, 5305000000, 5310000000, 1000000.00, 20, -69.57, -65.84, -67.08, -62.08, -62.75
2026-06-27, 18:56:26.301090, 5310000000, 5315000000, 1000000.00, 20, -61.26, -57.39, -57.26, -59.54, -55.13
2026-06-27, 18:56:26.301090, 5320000000, 5325000000, 1000000.00, 20, -56.48, -58.89, -60.67, -64.19, -64.65
2026-06-27, 18:56:26.301090, 5315000000, 5320000000, 1000000.00, 20, -59.26, -59.75, -58.49, -68.23, -66.95
2026-06-27, 18:56:26.301090, 5325000000, 5330000000, 1000000.00, 20, -65.82, -57.98, -52.37, -56.32, -60.17
2026-06-27, 18:56:26.301090, 5330000000, 5335000000, 1000000.00, 20, -58.63, -62.85, -71.08, -64.10, -63.28
2026-06-27, 18:56:26.301090, 5340000000, 5345000000, 1000000.00, 20, -62.25, -69.05, -64.10, -72.30, -72.11
2026-06-27, 18:56:26.301090, 5335000000, 5340000000, 1000000.00, 20, -61.24, -61.35, -60.14, -56.89, -66.51
2026-06-27, 18:56:26.301090, 5345000000, 5350000000, 1000000.00, 20, -64.95, -65.10, -62.05, -57.24, -59.89
2026-06-27, 18:56:26.301090, 5350000000, 5355000000, 1000000.00, 20, -60.29, -67.38, -62.97, -61.62, -59.15
2026-06-27, 18:56:26.301090, 5360000000, 5365000000, 1000000.00, 20, -67.27, -67.73, -59.48, -55.06, -55.11
2026-06-27, 18:56:26.301090, 5355000000, 5360000000, 1000000.00, 20, -51.56, -51.53, -57.00, -76.99, -60.49
2026-06-27, 18:56:26.301090, 5365000000, 5370000000, 1000000.00, 20, -64.51, -69.07, -64.98, -59.65, -57.38
2026-06-27, 18:56:26.301090, 5370000000, 5375000000, 1000000.00, 20, -67.41, -64.58, -73.42, -71.23, -63.24
2026-06-27, 18:56:26.301090, 5380000000, 5385000000, 1000000.00, 20, -73.97, -69.84, -64.49, -58.18, -58.44
2026-06-27, 18:56:26.301090, 5375000000, 5380000000, 1000000.00, 20, -57.75, -59.57, -58.08, -55.00, -55.79
2026-06-27, 18:56:26.301090, 5385000000, 5390000000, 1000000.00, 20, -57.00, -63.72, -61.27, -57.11, -57.92
2026-06-27, 18:56:26.301090, 5390000000, 5395000000, 1000000.00, 20, -67.03, -57.01, -55.97, -58.41, -61.77
2026-06-27, 18:56:26.301090, 5400000000, 5405000000, 1000000.00, 20, -56.34, -56.48, -54.24, -59.94, -61.31
2026-06-27, 18:56:26.301090, 5395000000, 5400000000, 1000000.00, 20, -54.29, -60.28, -61.17, -60.11, -59.62
2026-06-27, 18:56:26.301090, 5405000000, 5410000000, 1000000.00, 20, -85.20, -61.15, -57.77, -54.17, -51.71
2026-06-27, 18:56:26.301090, 5410000000, 5415000000, 1000000.00, 20, -71.89, -58.38, -55.90, -56.38, -54.49
2026-06-27, 18:56:26.301090, 5420000000, 5425000000, 1000000.00, 20, -62.85, -66.18, -65.13, -59.62, -59.42
2026-06-27, 18:56:26.301090, 5415000000, 5420000000, 1000000.00, 20, -56.23, -57.57, -60.26, -58.92, -65.26
2026-06-27, 18:56:26.301090, 5425000000, 5430000000, 1000000.00, 20, -57.71, -77.10, -66.30, -60.78, -59.09
2026-06-27, 18:56:26.301090, 5430000000, 5435000000, 1000000.00, 20, -55.45, -61.03, -59.16, -62.18, -64.19
2026-06-27, 18:56:26.301090, 5440000000, 5445000000, 1000000.00, 20, -63.16, -57.09, -55.41, -58.68, -60.98
2026-06-27, 18:56:26.301090, 5435000000, 5440000000, 1000000.00, 20, -60.89, -57.47, -60.35, -62.51, -58.00
